MeshLog File Created Successfully!
v, 2.061593
v, -0.459479
v, 0.067372
v, 1.447158
v, 0.247930
v, 0.067372
v, 1.447158
v, -0.459479
v, 0.067372
v, 1.323193
v, -0.459479
v, 0.067372
v, 1.323193
v, 0.459479
v, 0.067372
v, 1.428293
v, 0.459479
v, 0.067372
v, 2.050814
v, -0.251972
v, 0.067372
v, 2.050814
v, 0.459479
v, 0.067372
v, 2.174779
v, 0.459479
v, 0.067372
v, 2.174779
v, -0.459479
v, 0.067372
v, 1.139825
v, -0.152978
v, 0.067372
v, 1.131387
v, -0.204144
v, 0.067372
v, 1.117307
v, -0.251615
v, 0.067372
v, 1.097570
v, -0.295141
v, 0.067372
v, 1.072163
v, -0.334475
v, 0.067372
v, 1.041071
v, -0.369369
v, 0.067372
v, 1.004280
v, -0.399575
v, 0.067372
v, 0.961778
v, -0.424845
v, 0.067372
v, 0.913548
v, -0.444931
v, 0.067372
v, 0.859577
v, -0.459585
v, 0.067372
v, 0.799852
v, -0.468560
v, 0.067372
v, 0.734358
v, -0.471606
v, 0.067372
v, 0.686069
v, -0.469314
v, 0.067372
v, 0.638640
v, -0.462361
v, 0.067372
v, 0.592708
v, -0.450637
v, 0.067372
v, 0.548910
v, -0.434027
v, 0.067372
v, 0.507881
v, -0.412422
v, 0.067372
v, 0.470259
v, -0.385707
v, 0.067372
v, 0.436679
v, -0.353770
v, 0.067372
v, 0.407777
v, -0.316500
v, 0.067372
v, 0.384191
v, -0.273784
v, 0.067372
v, 0.366555
v, -0.225510
v, 0.067372
v, 0.355508
v, -0.171566
v, 0.067372
v, 0.351684
v, -0.111838
v, 0.067372
v, 0.351684
v, 0.459479
v, 0.067372
v, 0.483733
v, 0.459479
v, 0.067372
v, 0.483733
v, -0.083542
v, 0.067372
v, 0.484023
v, -0.108251
v, 0.067372
v, 0.484925
v, -0.130640
v, 0.067372
v, 0.486491
v, -0.150914
v, 0.067372
v, 0.488774
v, -0.169279
v, 0.067372
v, 0.491824
v, -0.185941
v, 0.067372
v, 0.495692
v, -0.201106
v, 0.067372
v, 0.500431
v, -0.214980
v, 0.067372
v, 0.506091
v, -0.227768
v, 0.067372
v, 0.512725
v, -0.239677
v, 0.067372
v, 0.520383
v, -0.250912
v, 0.067372
v, 0.529117
v, -0.261679
v, 0.067372
v, 0.538979
v, -0.272184
v, 0.067372
v, 0.552397
v, -0.284761
v, 0.067372
v, 0.566377
v, -0.296220
v, 0.067372
v, 0.580918
v, -0.306565
v, 0.067372
v, 0.596021
v, -0.315802
v, 0.067372
v, 0.611685
v, -0.323934
v, 0.067372
v, 0.627910
v, -0.330967
v, 0.067372
v, 0.644697
v, -0.336905
v, 0.067372
v, 0.662045
v, -0.341752
v, 0.067372
v, 0.679955
v, -0.345515
v, 0.067372
v, 0.698427
v, -0.348196
v, 0.067372
v, 0.717459
v, -0.349802
v, 0.067372
v, 0.737053
v, -0.350336
v, 0.067372
v, 0.761727
v, -0.349676
v, 0.067372
v, 0.785212
v, -0.347747
v, 0.067372
v, 0.807500
v, -0.344631
v, 0.067372
v, 0.828580
v, -0.340405
v, 0.067372
v, 0.848444
v, -0.335150
v, 0.067372
v, 0.867082
v, -0.328945
v, 0.067372
v, 0.884485
v, -0.321871
v, 0.067372
v, 0.900643
v, -0.314005
v, 0.067372
v, 0.915548
v, -0.305428
v, 0.067372
v, 0.929189
v, -0.296220
v, 0.067372
v, 0.941558
v, -0.286460
v, 0.067372
v, 0.952645
v, -0.276227
v, 0.067372
v, 0.963692
v, -0.264016
v, 0.067372
v, 0.973312
v, -0.250968
v, 0.067372
v, 0.981594
v, -0.237087
v, 0.067372
v, 0.988627
v, -0.222379
v, 0.067372
v, 0.994499
v, -0.206846
v, 0.067372
v, 0.999300
v, -0.190495
v, 0.067372
v, 1.003119
v, -0.173330
v, 0.067372
v, 1.006044
v, -0.155356
v, 0.067372
v, 1.008164
v, -0.136576
v, 0.067372
v, 1.009568
v, -0.116997
v, 0.067372
v, 1.010346
v, -0.096622
v, 0.067372
v, 1.010585
v, -0.075457
v, 0.067372
v, 1.010585
v, 0.459479
v, 0.067372
v, 1.142635
v, 0.459479
v, 0.067372
v, 1.142635
v, -0.098364
v, 0.067372
v, 0.134745
v, -0.459479
v, 0.067372
v, 0.012127
v, -0.188643
v, 0.067372
v, -0.378632
v, -0.188643
v, 0.067372
v, -0.494513
v, -0.459479
v, 0.067372
v, -0.629257
v, -0.459479
v, 0.067372
v, -0.234456
v, 0.464869
v, 0.067372
v, -0.141482
v, 0.464869
v, 0.067372
v, 0.269489
v, -0.459479
v, 0.067372
