MeshLog File Created Successfully!
v, 0.000000
v, -2.961128
v, -1.000000
v, 0.000000
v, 2.961128
v, -1.000000
v, 0.195090
v, -2.961128
v, -0.980785
v, 0.195090
v, 2.961128
v, -0.980785
v, 0.382683
v, -2.961128
v, -0.923880
v, 0.382683
v, 2.961128
v, -0.923880
v, 0.555570
v, -2.961128
v, -0.831470
v, 0.555570
v, 2.961128
v, -0.831470
v, 0.707107
v, -2.961128
v, -0.707107
v, 0.707107
v, 2.961128
v, -0.707107
v, 0.831470
v, -2.961128
v, -0.555570
v, 0.831470
v, 2.961128
v, -0.555570
v, 0.923880
v, -2.961128
v, -0.382683
v, 0.923880
v, 2.961128
v, -0.382683
v, 0.980785
v, -2.961128
v, -0.195090
v, 0.980785
v, 2.961128
v, -0.195090
v, 1.000000
v, -2.961128
v, 0.000000
v, 1.000000
v, 2.961128
v, 0.000000
v, 0.980785
v, -2.961128
v, 0.195090
v, 0.980785
v, 2.961128
v, 0.195090
v, 0.923880
v, -2.961128
v, 0.382683
v, 0.923880
v, 2.961128
v, 0.382683
v, 0.831470
v, -2.961128
v, 0.555570
v, 0.831470
v, 2.961128
v, 0.555570
v, 0.707107
v, -2.961128
v, 0.707107
v, 0.707107
v, 2.961128
v, 0.707107
v, 0.555570
v, -2.961128
v, 0.831470
v, 0.555570
v, 2.961128
v, 0.831470
v, 0.382683
v, -2.961128
v, 0.923880
v, 0.382683
v, 2.961128
v, 0.923880
v, 0.195090
v, -2.961128
v, 0.980785
v, 0.195090
v, 2.961128
v, 0.980785
v, -0.000000
v, -2.961128
v, 1.000000
v, -0.000000
v, 2.961128
v, 1.000000
v, -0.195090
v, -2.961128
v, 0.980785
v, -0.195090
v, 2.961128
v, 0.980785
v, -0.382683
v, -2.961128
v, 0.923880
v, -0.382683
v, 2.961128
v, 0.923880
v, -0.555570
v, -2.961128
v, 0.831470
v, -0.555570
v, 2.961128
v, 0.831470
v, -0.707107
v, -2.961128
v, 0.707107
v, -0.707107
v, 2.961128
v, 0.707107
v, -0.831469
v, -2.961128
v, 0.555570
v, -0.831469
v, 2.961128
v, 0.555570
v, -0.923880
v, -2.961128
v, 0.382684
v, -0.923880
v, 2.961128
v, 0.382684
v, -0.980785
v, -2.961128
v, 0.195090
v, -0.980785
v, 2.961128
v, 0.195090
v, -1.000000
v, -2.961128
v, -0.000000
v, -1.000000
v, 2.961128
v, -0.000000
v, -0.980785
v, -2.961128
v, -0.195090
v, -0.980785
v, 2.961128
v, -0.195090
v, -0.923879
v, -2.961128
v, -0.382684
v, -0.923879
v, 2.961128
v, -0.382684
v, -0.831470
v, -2.961128
v, -0.555570
v, -0.831470
v, 2.961128
v, -0.555570
v, -0.707107
v, -2.961128
v, -0.707107
v, -0.707107
v, 2.961128
v, -0.707107
v, -0.555570
v, -2.961128
v, -0.831470
v, -0.555570
v, 2.961128
v, -0.831470
v, -0.382683
v, -2.961128
v, -0.923880
v, -0.382683
v, 2.961128
v, -0.923880
v, -0.195090
v, -2.961128
v, -0.980785
v, -0.195090
v, 2.961128
v, -0.980785
vt, 1.000000
vt, 1.000000
vt, 0.968750
vt, 0.500000
vt, 1.000000
vt, 0.500000
vt, 0.968750
vt, 1.000000
vt, 0.937500
vt, 0.500000
vt, 0.937500
vt, 1.000000
vt, 0.906250
vt, 0.500000
vt, 0.906250
vt, 1.000000
vt, 0.875000
vt, 0.500000
vt, 0.875000
vt, 1.000000
vt, 0.843750
vt, 0.500000
vt, 0.843750
vt, 1.000000
vt, 0.812500
vt, 0.500000
vt, 0.812500
vt, 1.000000
vt, 0.781250
vt, 0.500000
vt, 0.781250
vt, 1.000000
vt, 0.750000
vt, 0.500000
vt, 0.750000
vt, 1.000000
vt, 0.718750
vt, 0.500000
vt, 0.718750
vt, 1.000000
vt, 0.687500
vt, 0.500000
vt, 0.687500
vt, 1.000000
vt, 0.656250
vt, 0.500000
vt, 0.656250
vt, 1.000000
vt, 0.625000
vt, 0.500000
vt, 0.625000
vt, 1.000000
vt, 0.593750
vt, 0.500000
vt, 0.593750
vt, 1.000000
vt, 0.562500
vt, 0.500000
vt, 0.562500
vt, 1.000000
vt, 0.531250
vt, 0.500000
vt, 0.531250
vt, 1.000000
vt, 0.500000
vt, 0.500000
vt, 0.500000
vt, 1.000000
vt, 0.468750
vt, 0.500000
vt, 0.468750
vt, 1.000000
vt, 0.437500
vt, 0.500000
vt, 0.437500
vt, 1.000000
vt, 0.406250
vt, 0.500000
vt, 0.406250
vt, 1.000000
vt, 0.375000
vt, 0.500000
vt, 0.375000
vt, 1.000000
vt, 0.343750
vt, 0.500000
vt, 0.343750
vt, 1.000000
vt, 0.312500
vt, 0.500000
vt, 0.312500
vt, 1.000000
vt, 0.281250
vt, 0.500000
vt, 0.281250
vt, 1.000000
vt, 0.250000
vt, 0.500000
vt, 0.250000
vt, 1.000000
vt, 0.218750
vt, 0.500000
vt, 0.218750
vt, 1.000000
vt, 0.187500
vt, 0.500000
vt, 0.187500
vt, 1.000000
vt, 0.156250
vt, 0.500000
vt, 0.156250
vt, 1.000000
vt, 0.125000
vt, 0.500000
vt, 0.125000
vt, 1.000000
vt, 0.093750
vt, 0.500000
vt, 0.093750
vt, 1.000000
vt, 0.062500
vt, 0.500000
vt, 0.028269
vt, 0.341844
vt, 0.158156
vt, 0.028269
vt, 0.471731
vt, 0.158156
vt, 0.062500
vt, 1.000000
vt, 0.031250
vt, 0.500000
vt, 0.031250
vt, 1.000000
vt, 0.000000
vt, 0.500000
vt, 0.985388
vt, 0.296822
vt, 0.796822
vt, 0.014612
vt, 0.514612
vt, 0.203178
vt, 0.341844
vt, 0.471731
vt, 0.296822
vt, 0.485388
vt, 0.158156
vt, 0.471731
vt, 0.250000
vt, 0.490000
vt, 0.203178
vt, 0.485388
vt, 0.116663
vt, 0.449553
vt, 0.080294
vt, 0.419706
vt, 0.050447
vt, 0.383337
vt, 0.014612
vt, 0.296822
vt, 0.010000
vt, 0.250000
vt, 0.014612
vt, 0.203178
vt, 0.028269
vt, 0.158156
vt, 0.050447
vt, 0.116663
vt, 0.080294
vt, 0.080294
vt, 0.116663
vt, 0.050447
vt, 0.203178
vt, 0.014612
vt, 0.250000
vt, 0.010000
vt, 0.296822
vt, 0.014612
vt, 0.341844
vt, 0.028269
vt, 0.383337
vt, 0.050447
vt, 0.419706
vt, 0.080294
vt, 0.449553
vt, 0.116663
vt, 0.485388
vt, 0.203178
vt, 0.490000
vt, 0.250000
vt, 0.485388
vt, 0.296822
vt, 0.471731
vt, 0.341844
vt, 0.449553
vt, 0.383337
vt, 0.419706
vt, 0.419706
vt, 0.383337
vt, 0.449553
vt, 0.000000
vt, 1.000000
vt, 0.703178
vt, 0.485388
vt, 0.750000
vt, 0.490000
vt, 0.796822
vt, 0.485388
vt, 0.841844
vt, 0.471731
vt, 0.883337
vt, 0.449553
vt, 0.919706
vt, 0.419706
vt, 0.949553
vt, 0.383337
vt, 0.971731
vt, 0.341844
vt, 0.990000
vt, 0.250000
vt, 0.985388
vt, 0.203178
vt, 0.971731
vt, 0.158156
vt, 0.949553
vt, 0.116663
vt, 0.919706
vt, 0.080294
vt, 0.883337
vt, 0.050447
vt, 0.841844
vt, 0.028269
vt, 0.750000
vt, 0.010000
vt, 0.703178
vt, 0.014612
vt, 0.658156
vt, 0.028269
vt, 0.616663
vt, 0.050447
vt, 0.580294
vt, 0.080294
vt, 0.550447
vt, 0.116663
vt, 0.528269
vt, 0.158156
vt, 0.510000
vt, 0.250000
vt, 0.514612
vt, 0.296822
vt, 0.528269
vt, 0.341844
vt, 0.550447
vt, 0.383337
vt, 0.580294
vt, 0.419706
vt, 0.616663
vt, 0.449553
vt, 0.658156
vt, 0.471731
vn, 0.098000
vn, 0.000000
vn, -0.995200
vn, 0.290300
vn, 0.000000
vn, -0.956900
vn, 0.471400
vn, 0.000000
vn, -0.881900
vn, 0.634400
vn, 0.000000
vn, -0.773000
vn, 0.773000
vn, 0.000000
vn, -0.634400
vn, 0.881900
vn, 0.000000
vn, -0.471400
vn, 0.956900
vn, 0.000000
vn, -0.290300
vn, 0.995200
vn, 0.000000
vn, -0.098000
vn, 0.995200
vn, 0.000000
vn, 0.098000
vn, 0.956900
vn, 0.000000
vn, 0.290300
vn, 0.881900
vn, 0.000000
vn, 0.471400
vn, 0.773000
vn, 0.000000
vn, 0.634400
vn, 0.634400
vn, 0.000000
vn, 0.773000
vn, 0.471400
vn, 0.000000
vn, 0.881900
vn, 0.290300
vn, 0.000000
vn, 0.956900
vn, 0.098000
vn, 0.000000
vn, 0.995200
vn, -0.098000
vn, 0.000000
vn, 0.995200
vn, -0.290300
vn, 0.000000
vn, 0.956900
vn, -0.471400
vn, 0.000000
vn, 0.881900
vn, -0.634400
vn, 0.000000
vn, 0.773000
vn, -0.773000
vn, 0.000000
vn, 0.634400
vn, -0.881900
vn, 0.000000
vn, 0.471400
vn, -0.956900
vn, 0.000000
vn, 0.290300
vn, -0.995200
vn, 0.000000
vn, 0.098000
vn, -0.995200
vn, 0.000000
vn, -0.098000
vn, -0.956900
vn, 0.000000
vn, -0.290300
vn, -0.881900
vn, 0.000000
vn, -0.471400
vn, -0.773000
vn, 0.000000
vn, -0.634400
vn, -0.634400
vn, 0.000000
vn, -0.773000
vn, -0.471400
vn, 0.000000
vn, -0.881900
vn, 0.000000
vn, 1.000000
vn, 0.000000
vn, -0.290300
vn, 0.000000
vn, -0.956900
vn, -0.098000
vn, 0.000000
vn, -0.995200
vn, 0.000000
vn, -1.000000
vn, -0.000000
iv, 1
it, 0
in, 0
iv, 2
it, 1
in, 0
iv, 0
it, 2
in, 0
iv, 3
it, 3
in, 1
iv, 4
it, 4
in, 1
iv, 2
it, 1
in, 1
iv, 5
it, 5
in, 2
iv, 6
it, 6
in, 2
iv, 4
it, 4
in, 2
iv, 7
it, 7
in, 3
iv, 8
it, 8
in, 3
iv, 6
it, 6
in, 3
iv, 9
it, 9
in, 4
iv, 10
it, 10
in, 4
iv, 8
it, 8
in, 4
iv, 11
it, 11
in, 5
iv, 12
it, 12
in, 5
iv, 10
it, 10
in, 5
iv, 13
it, 13
in, 6
iv, 14
it, 14
in, 6
iv, 12
it, 12
in, 6
iv, 15
it, 15
in, 7
iv, 16
it, 16
in, 7
iv, 14
it, 14
in, 7
iv, 17
it, 17
in, 8
iv, 18
it, 18
in, 8
iv, 16
it, 16
in, 8
iv, 19
it, 19
in, 9
iv, 20
it, 20
in, 9
iv, 18
it, 18
in, 9
iv, 21
it, 21
in, 10
iv, 22
it, 22
in, 10
iv, 20
it, 20
in, 10
iv, 23
it, 23
in, 11
iv, 24
it, 24
in, 11
iv, 22
it, 22
in, 11
iv, 25
it, 25
in, 12
iv, 26
it, 26
in, 12
iv, 24
it, 24
in, 12
iv, 27
it, 27
in, 13
iv, 28
it, 28
in, 13
iv, 26
it, 26
in, 13
iv, 29
it, 29
in, 14
iv, 30
it, 30
in, 14
iv, 28
it, 28
in, 14
iv, 31
it, 31
in, 15
iv, 32
it, 32
in, 15
iv, 30
it, 30
in, 15
iv, 33
it, 33
in, 16
iv, 34
it, 34
in, 16
iv, 32
it, 32
in, 16
iv, 35
it, 35
in, 17
iv, 36
it, 36
in, 17
iv, 34
it, 34
in, 17
iv, 37
it, 37
in, 18
iv, 38
it, 38
in, 18
iv, 36
it, 36
in, 18
iv, 39
it, 39
in, 19
iv, 40
it, 40
in, 19
iv, 38
it, 38
in, 19
iv, 41
it, 41
in, 20
iv, 42
it, 42
in, 20
iv, 40
it, 40
in, 20
iv, 43
it, 43
in, 21
iv, 44
it, 44
in, 21
iv, 42
it, 42
in, 21
iv, 45
it, 45
in, 22
iv, 46
it, 46
in, 22
iv, 44
it, 44
in, 22
iv, 47
it, 47
in, 23
iv, 48
it, 48
in, 23
iv, 46
it, 46
in, 23
iv, 49
it, 49
in, 24
iv, 50
it, 50
in, 24
iv, 48
it, 48
in, 24
iv, 51
it, 51
in, 25
iv, 52
it, 52
in, 25
iv, 50
it, 50
in, 25
iv, 53
it, 53
in, 26
iv, 54
it, 54
in, 26
iv, 52
it, 52
in, 26
iv, 55
it, 55
in, 27
iv, 56
it, 56
in, 27
iv, 54
it, 54
in, 27
iv, 57
it, 57
in, 28
iv, 58
it, 58
in, 28
iv, 56
it, 56
in, 28
iv, 59
it, 59
in, 29
iv, 60
it, 60
in, 29
iv, 58
it, 58
in, 29
iv, 53
it, 61
in, 30
iv, 37
it, 62
in, 30
iv, 21
it, 63
in, 30
iv, 61
it, 64
in, 31
iv, 62
it, 65
in, 31
iv, 60
it, 60
in, 31
iv, 63
it, 66
in, 32
iv, 0
it, 67
in, 32
iv, 62
it, 65
in, 32
iv, 14
it, 68
in, 33
iv, 30
it, 69
in, 33
iv, 46
it, 70
in, 33
iv, 1
it, 0
in, 0
iv, 3
it, 3
in, 0
iv, 2
it, 1
in, 0
iv, 3
it, 3
in, 1
iv, 5
it, 5
in, 1
iv, 4
it, 4
in, 1
iv, 5
it, 5
in, 2
iv, 7
it, 7
in, 2
iv, 6
it, 6
in, 2
iv, 7
it, 7
in, 3
iv, 9
it, 9
in, 3
iv, 8
it, 8
in, 3
iv, 9
it, 9
in, 4
iv, 11
it, 11
in, 4
iv, 10
it, 10
in, 4
iv, 11
it, 11
in, 5
iv, 13
it, 13
in, 5
iv, 12
it, 12
in, 5
iv, 13
it, 13
in, 6
iv, 15
it, 15
in, 6
iv, 14
it, 14
in, 6
iv, 15
it, 15
in, 7
iv, 17
it, 17
in, 7
iv, 16
it, 16
in, 7
iv, 17
it, 17
in, 8
iv, 19
it, 19
in, 8
iv, 18
it, 18
in, 8
iv, 19
it, 19
in, 9
iv, 21
it, 21
in, 9
iv, 20
it, 20
in, 9
iv, 21
it, 21
in, 10
iv, 23
it, 23
in, 10
iv, 22
it, 22
in, 10
iv, 23
it, 23
in, 11
iv, 25
it, 25
in, 11
iv, 24
it, 24
in, 11
iv, 25
it, 25
in, 12
iv, 27
it, 27
in, 12
iv, 26
it, 26
in, 12
iv, 27
it, 27
in, 13
iv, 29
it, 29
in, 13
iv, 28
it, 28
in, 13
iv, 29
it, 29
in, 14
iv, 31
it, 31
in, 14
iv, 30
it, 30
in, 14
iv, 31
it, 31
in, 15
iv, 33
it, 33
in, 15
iv, 32
it, 32
in, 15
iv, 33
it, 33
in, 16
iv, 35
it, 35
in, 16
iv, 34
it, 34
in, 16
iv, 35
it, 35
in, 17
iv, 37
it, 37
in, 17
iv, 36
it, 36
in, 17
iv, 37
it, 37
in, 18
iv, 39
it, 39
in, 18
iv, 38
it, 38
in, 18
iv, 39
it, 39
in, 19
iv, 41
it, 41
in, 19
iv, 40
it, 40
in, 19
iv, 41
it, 41
